ISO,COUNTRY,YEAR,GID_1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS
FRA,France,2023,FRA.10_1,Riots,Violent demonstration,75
FRA,France,2023,FRA.10_1,Violence against civilians,Attack,2
FRA,France,2023,FRA.11_1,Protests,Peaceful protest,1044
FRA,France,2023,FRA.11_1,Protests,Protest with intervention,23
FRA,France,2023,FRA.11_1,Riots,Mob violence,1
FRA,France,2023,FRA.11_1,Riots,Violent demonstration,39
FRA,France,2023,FRA.11_1,Violence against civilians,Attack,1
FRA,France,2023,FRA.12_1,Protests,Peaceful protest,446
FRA,France,2023,FRA.12_1,Protests,Protest with intervention,19
FRA,France,2023,FRA.12_1,Riots,Mob violence,5
FRA,France,2023,FRA.12_1,Riots,Violent demonstration,39
FRA,France,2023,FRA.13_1,Protests,Excessive force against protesters,1
FRA,France,2023,FRA.13_1,Protests,Peaceful protest,528
FRA,France,2023,FRA.13_1,Protests,Protest with intervention,10
FRA,France,2023,FRA.13_1,Riots,Mob violence,8
FRA,France,2023,FRA.13_1,Riots,Violent demonstration,40
FRA,France,2023,FRA.13_1,Violence against civilians,Attack,1
FRA,France,2023,FRA.1_1,Protests,Excessive force against protesters,1
FRA,France,2023,FRA.1_1,Protests,Peaceful protest,850
FRA,France,2023,FRA.1_1,Protests,Protest with intervention,22
FRA,France,2023,FRA.1_1,Riots,Mob violence,7
FRA,France,2023,FRA.1_1,Riots,Violent demonstration,107
FRA,France,2023,FRA.1_1,Violence against civilians,Attack,1
FRA,France,2023,FRA.2_1,Protests,Peaceful protest,408
FRA,France,2023,FRA.2_1,Protests,Protest with intervention,5
FRA,France,2023,FRA.2_1,Riots,Mob violence,5
FRA,France,2023,FRA.2_1,Riots,Violent demonstration,53
FRA,France,2023,FRA.2_1,Violence against civilians,Attack,1
FRA,France,2023,FRA.3_1,Protests,Excessive force against protesters,1
FRA,France,2023,FRA.3_1,Protests,Peaceful protest,771
FRA,France,2023,FRA.3_1,Protests,Protest with intervention,10
FRA,France,2023,FRA.3_1,Riots,Mob violence,3
FRA,France,2023,FRA.3_1,Riots,Violent demonstration,60
FRA,France,2023,FRA.3_1,Violence against civilians,Attack,2
FRA,France,2023,FRA.4_1,Protests,Peaceful protest,343
FRA,France,2023,FRA.4_1,Protests,Protest with intervention,4
FRA,France,2023,FRA.4_1,Riots,Mob violence,1
FRA,France,2023,FRA.4_1,Riots,Violent demonstration,24
FRA,France,2023,FRA.5_1,Protests,Peaceful protest,133
FRA,France,2023,FRA.5_1,Riots,Mob violence,1
FRA,France,2023,FRA.5_1,Riots,Violent demonstration,1
FRA,France,2023,FRA.5_1,Violence against civilians,Attack,1
FRA,France,2023,FRA.6_1,Protests,Excessive force against protesters,1
FRA,France,2023,FRA.6_1,Protests,Peaceful protest,463
FRA,France,2023,FRA.6_1,Protests,Protest with intervention,8
FRA,France,2023,FRA.6_1,Riots,Mob violence,4
FRA,France,2023,FRA.6_1,Riots,Violent demonstration,49
FRA,France,2023,FRA.7_1,Protests,Peaceful protest,616
FRA,France,2023,FRA.7_1,Protests,Protest with intervention,12
FRA,France,2023,FRA.7_1,Riots,Violent demonstration,72
FRA,France,2023,FRA.7_1,Violence against civilians,Attack,2
FRA,France,2023,FRA.8_1,Protests,Peaceful protest,485
FRA,France,2023,FRA.8_1,Protests,Protest with intervention,28
FRA,France,2023,FRA.8_1,Riots,Mob violence,8
FRA,France,2023,FRA.8_1,Riots,Violent demonstration,175
FRA,France,2023,FRA.8_1,Violence against civilians,Attack,4
FRA,France,2023,FRA.9_1,Protests,Excessive force against protesters,2
FRA,France,2023,FRA.9_1,Protests,Peaceful protest,582
FRA,France,2023,FRA.9_1,Protests,Protest with intervention,8
FRA,France,2023,FRA.9_1,Riots,Mob violence,1
FRA,France,2023,FRA.9_1,Riots,Violent demonstration,51
FRA,France,2023,FRA.9_1,Violence against civilians,Attack,1
FRA,France,2024,FRA.10_1,Protests,Peaceful protest,919
FRA,France,2024,FRA.10_1,Protests,Protest with intervention,5
FRA,France,2024,FRA.10_1,Riots,Mob violence,2
FRA,France,2024,FRA.10_1,Riots,Violent demonstration,13
FRA,France,2024,FRA.11_1,Protests,Excessive force against protesters,1
FRA,France,2024,FRA.11_1,Protests,Peaceful protest,938
FRA,France,2024,FRA.11_1,Protests,Protest with intervention,17
FRA,France,2024,FRA.11_1,Riots,Mob violence,10
FRA,France,2024,FRA.11_1,Riots,Violent demonstration,29
FRA,France,2024,FRA.11_1,Violence against civilians,Attack,4
FRA,France,2024,FRA.12_1,Protests,Peaceful protest,354
FRA,France,2024,FRA.12_1,Protests,Protest with intervention,5
FRA,France,2024,FRA.12_1,Riots,Mob violence,1
FRA,France,2024,FRA.12_1,Riots,Violent demonstration,13
FRA,France,2024,FRA.12_1,Violence against civilians,Attack,1
FRA,France,2024,FRA.13_1,Battles,Armed clash,1
FRA,France,2024,FRA.13_1,Protests,Excessive force against protesters,1
FRA,France,2024,FRA.13_1,Protests,Peaceful protest,548
FRA,France,2024,FRA.13_1,Protests,Protest with intervention,4
FRA,France,2024,FRA.13_1,Riots,Mob violence,1
FRA,France,2024,FRA.13_1,Riots,Violent demonstration,2
FRA,France,2024,FRA.1_1,Protests,Peaceful protest,666
FRA,France,2024,FRA.1_1,Protests,Protest with intervention,9
FRA,France,2024,FRA.1_1,Riots,Mob violence,4
FRA,France,2024,FRA.1_1,Riots,Violent demonstration,10
FRA,France,2024,FRA.1_1,Violence against civilians,Attack,3
FRA,France,2024,FRA.2_1,Protests,Peaceful protest,296
FRA,France,2024,FRA.2_1,Riots,Mob violence,2
FRA,France,2024,FRA.2_1,Riots,Violent demonstration,3
FRA,France,2024,FRA.3_1,Protests,Peaceful protest,656
FRA,France,2024,FRA.3_1,Protests,Protest with intervention,3
FRA,France,2024,FRA.3_1,Riots,Violent demonstration,6
FRA,France,2024,FRA.3_1,Violence against civilians,Attack,1
FRA,France,2024,FRA.4_1,Protests,Peaceful protest,273
FRA,France,2024,FRA.5_1,Protests,Peaceful protest,140
FRA,France,2024,FRA.5_1,Riots,Violent demonstration,2
FRA,France,2024,FRA.6_1,Protests,Peaceful protest,432
FRA,France,2024,FRA.6_1,Protests,Protest with intervention,2
FRA,France,2024,FRA.6_1,Riots,Mob violence,3
FRA,France,2024,FRA.6_1,Riots,Violent demonstration,8
FRA,France,2024,FRA.6_1,Violence against civilians,Attack,1
FRA,France,2024,FRA.7_1,Protests,Peaceful protest,434
FRA,France,2024,FRA.7_1,Protests,Protest with intervention,4
FRA,France,2024,FRA.7_1,Riots,Mob violence,3
FRA,France,2024,FRA.7_1,Riots,Violent demonstration,1
FRA,France,2024,FRA.7_1,Violence against civilians,Attack,3
FRA,France,2024,FRA.8_1,Protests,Peaceful protest,598
FRA,France,2024,FRA.8_1,Protests,Protest with intervention,36
FRA,France,2024,FRA.8_1,Riots,Mob violence,10
FRA,France,2024,FRA.8_1,Riots,Violent demonstration,21
FRA,France,2024,FRA.8_1,Violence against civilians,Abduction/forced disappearance,1
FRA,France,2024,FRA.8_1,Violence against civilians,Attack,3
FRA,France,2024,FRA.8_1,Violence against civilians,Sexual violence,1
FRA,France,2024,FRA.9_1,Battles,Armed clash,1
FRA,France,2024,FRA.9_1,Protests,Peaceful protest,448
FRA,France,2024,FRA.9_1,Protests,Protest with intervention,2
FRA,France,2024,FRA.9_1,Riots,Mob violence,1
FRA,France,2024,FRA.9_1,Riots,Violent demonstration,2
FRA,France,2024,FRA.9_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.10_1,Protests,Peaceful protest,766
FRA,France,2025,FRA.10_1,Protests,Protest with intervention,13
FRA,France,2025,FRA.10_1,Riots,Mob violence,8
FRA,France,2025,FRA.10_1,Riots,Violent demonstration,8
FRA,France,2025,FRA.10_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.11_1,Protests,Peaceful protest,703
FRA,France,2025,FRA.11_1,Protests,Protest with intervention,15
FRA,France,2025,FRA.11_1,Riots,Mob violence,8
FRA,France,2025,FRA.11_1,Riots,Violent demonstration,9
FRA,France,2025,FRA.11_1,Violence against civilians,Attack,4
FRA,France,2025,FRA.12_1,Protests,Peaceful protest,211
FRA,France,2025,FRA.12_1,Protests,Protest with intervention,4
FRA,France,2025,FRA.12_1,Riots,Mob violence,7
FRA,France,2025,FRA.12_1,Riots,Violent demonstration,6
FRA,France,2025,FRA.12_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.13_1,Protests,Excessive force against protesters,1
FRA,France,2025,FRA.13_1,Protests,Peaceful protest,518
FRA,France,2025,FRA.13_1,Protests,Protest with intervention,10
FRA,France,2025,FRA.13_1,Riots,Mob violence,9
FRA,France,2025,FRA.13_1,Riots,Violent demonstration,3
FRA,France,2025,FRA.13_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.1_1,Protests,Peaceful protest,486
FRA,France,2025,FRA.1_1,Protests,Protest with intervention,13
FRA,France,2025,FRA.1_1,Riots,Mob violence,9
FRA,France,2025,FRA.1_1,Riots,Violent demonstration,15
FRA,France,2025,FRA.1_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.2_1,Protests,Peaceful protest,262
FRA,France,2025,FRA.2_1,Protests,Protest with intervention,5
FRA,France,2025,FRA.2_1,Riots,Mob violence,6
FRA,France,2025,FRA.2_1,Riots,Violent demonstration,2
FRA,France,2025,FRA.3_1,Protests,Peaceful protest,618
FRA,France,2025,FRA.3_1,Protests,Protest with intervention,9
FRA,France,2025,FRA.3_1,Riots,Mob violence,3
FRA,France,2025,FRA.3_1,Riots,Violent demonstration,12
FRA,France,2025,FRA.3_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.4_1,Protests,Peaceful protest,162
FRA,France,2025,FRA.4_1,Protests,Protest with intervention,6
FRA,France,2025,FRA.4_1,Riots,Mob violence,6
FRA,France,2025,FRA.4_1,Riots,Violent demonstration,1
FRA,France,2025,FRA.5_1,Protests,Peaceful protest,131
FRA,France,2025,FRA.5_1,Riots,Violent demonstration,3
FRA,France,2025,FRA.6_1,Protests,Peaceful protest,334
FRA,France,2025,FRA.6_1,Protests,Protest with intervention,6
FRA,France,2025,FRA.6_1,Riots,Mob violence,4
FRA,France,2025,FRA.6_1,Riots,Violent demonstration,4
FRA,France,2025,FRA.6_1,Violence against civilians,Attack,1
FRA,France,2025,FRA.7_1,Protests,Peaceful protest,284
FRA,France,2025,FRA.7_1,Protests,Protest with intervention,8
FRA,France,2025,FRA.7_1,Riots,Mob violence,2
FRA,France,2025,FRA.7_1,Riots,Violent demonstration,1
FRA,France,2025,FRA.8_1,Protests,Peaceful protest,429
FRA,France,2025,FRA.8_1,Protests,Protest with intervention,16
FRA,France,2025,FRA.8_1,Riots,Mob violence,8
FRA,France,2025,FRA.8_1,Riots,Violent demonstration,10
FRA,France,2025,FRA.8_1,Violence against civilians,Attack,3
FRA,France,2025,FRA.9_1,Protests,Peaceful protest,311
FRA,France,2025,FRA.9_1,Protests,Protest with intervention,5
FRA,France,2025,FRA.9_1,Riots,Mob violence,3
FRA,France,2025,FRA.9_1,Riots,Violent demonstration,4
FRA,France,2025,FRA.9_1,Violence against civilians,Attack,1
FRO,Faroe Islands,2020,ISO,Protests,Peaceful protest,1
FRO,Faroe Islands,2020,ISO,Riots,Mob violence,1
FRO,Faroe Islands,2023,ISO,Protests,Peaceful protest,1
FRO,Faroe Islands,2024,ISO,Protests,Peaceful protest,3
FRO,Faroe Islands,2025,ISO,Protests,Peaceful protest,1
GBR,United Kingdom,2019,GBR.1_1,Protests,Peaceful protest,12
GBR,United Kingdom,2019,GBR.2_1,Protests,Peaceful protest,1
GBR,United Kingdom,2019,GBR.4_1,Protests,Peaceful protest,1
GBR,United Kingdom,2020,GBR.1_1,Battles,Armed clash,2
GBR,United Kingdom,2020,GBR.1_1,Protests,Peaceful protest,1549
GBR,United Kingdom,2020,GBR.1_1,Protests,Protest with intervention,90
GBR,United Kingdom,2020,GBR.1_1,Riots,Mob violence,30
GBR,United Kingdom,2020,GBR.1_1,Riots,Violent demonstration,34
GBR,United Kingdom,2020,GBR.1_1,Violence against civilians,Attack,7
GBR,United Kingdom,2020,GBR.2_1,Protests,Peaceful protest,126
GBR,United Kingdom,2020,GBR.2_1,Protests,Protest with intervention,3
GBR,United Kingdom,2020,GBR.2_1,Riots,Mob violence,33
GBR,United Kingdom,2020,GBR.2_1,Riots,Violent demonstration,3
GBR,United Kingdom,2020,GBR.2_1,Violence against civilians,Attack,6
GBR,United Kingdom,2020,GBR.3_1,Protests,Peaceful protest,241
GBR,United Kingdom,2020,GBR.3_1,Protests,Protest with intervention,8
GBR,United Kingdom,2020,GBR.3_1,Riots,Mob violence,7
GBR,United Kingdom,2020,GBR.3_1,Riots,Violent demonstration,6
GBR,United Kingdom,2020,GBR.4_1,Protests,Peaceful protest,160
GBR,United Kingdom,2020,GBR.4_1,Protests,Protest with intervention,5
GBR,United Kingdom,2020,GBR.4_1,Riots,Mob violence,1
GBR,United Kingdom,2021,GBR.1_1,Protests,Peaceful protest,1102
GBR,United Kingdom,2021,GBR.1_1,Protests,Protest with intervention,143
GBR,United Kingdom,2021,GBR.1_1,Riots,Mob violence,26
GBR,United Kingdom,2021,GBR.1_1,Riots,Violent demonstration,35
GBR,United Kingdom,2021,GBR.1_1,Violence against civilians,Attack,5
GBR,United Kingdom,2021,GBR.2_1,Protests,Peaceful protest,57
GBR,United Kingdom,2021,GBR.2_1,Protests,Protest with intervention,1
GBR,United Kingdom,2021,GBR.2_1,Riots,Mob violence,35
GBR,United Kingdom,2021,GBR.2_1,Riots,Violent demonstration,6
GBR,United Kingdom,2021,GBR.2_1,Violence against civilians,Attack,10
GBR,United Kingdom,2021,GBR.3_1,Protests,Excessive force against protesters,1
GBR,United Kingdom,2021,GBR.3_1,Protests,Peaceful protest,182
GBR,United Kingdom,2021,GBR.3_1,Protests,Protest with intervention,14
GBR,United Kingdom,2021,GBR.3_1,Riots,Mob violence,1
GBR,United Kingdom,2021,GBR.3_1,Riots,Violent demonstration,1
GBR,United Kingdom,2021,GBR.4_1,Protests,Peaceful protest,81
GBR,United Kingdom,2021,GBR.4_1,Protests,Protest with intervention,4
GBR,United Kingdom,2021,GBR.4_1,Riots,Mob violence,2
GBR,United Kingdom,2022,GBR.1_1,Protests,Peaceful protest,1213
GBR,United Kingdom,2022,GBR.1_1,Protests,Protest with intervention,118
GBR,United Kingdom,2022,GBR.1_1,Riots,Mob violence,7
GBR,United Kingdom,2022,GBR.1_1,Riots,Violent demonstration,16
GBR,United Kingdom,2022,GBR.1_1,Violence against civilians,Attack,1
GBR,United Kingdom,2022,GBR.2_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
GBR,United Kingdom,2022,GBR.2_1,Protests,Peaceful protest,133
GBR,United Kingdom,2022,GBR.2_1,Riots,Mob violence,18
GBR,United Kingdom,2022,GBR.2_1,Violence against civilians,Abduction/forced disappearance,2
GBR,United Kingdom,2022,GBR.2_1,Violence against civilians,Attack,3
GBR,United Kingdom,2022,GBR.3_1,Protests,Peaceful protest,184
GBR,United Kingdom,2022,GBR.3_1,Protests,Protest with intervention,7
GBR,United Kingdom,2022,GBR.3_1,Riots,Violent demonstration,2
GBR,United Kingdom,2022,GBR.4_1,Protests,Peaceful protest,79
GBR,United Kingdom,2022,GBR.4_1,Protests,Protest with intervention,4
GBR,United Kingdom,2022,GBR.4_1,Riots,Violent demonstration,2
GBR,United Kingdom,2023,GBR.1_1,Protests,Peaceful protest,808
GBR,United Kingdom,2023,GBR.1_1,Protests,Protest with intervention,40
GBR,United Kingdom,2023,GBR.1_1,Riots,Violent demonstration,6
GBR,United Kingdom,2023,GBR.1_1,Violence against civilians,Attack,1
GBR,United Kingdom,2023,GBR.2_1,Protests,Peaceful protest,61
GBR,United Kingdom,2023,GBR.2_1,Riots,Mob violence,16
GBR,United Kingdom,2023,GBR.2_1,Riots,Violent demonstration,1
GBR,United Kingdom,2023,GBR.2_1,Violence against civilians,Attack,4
GBR,United Kingdom,2023,GBR.3_1,Protests,Peaceful protest,89
GBR,United Kingdom,2023,GBR.3_1,Protests,Protest with intervention,12
GBR,United Kingdom,2023,GBR.4_1,Protests,Peaceful protest,68
GBR,United Kingdom,2023,GBR.4_1,Protests,Protest with intervention,6
GBR,United Kingdom,2023,GBR.4_1,Riots,Violent demonstration,1
GBR,United Kingdom,2024,GBR.1_1,Explosions/Remote violence,Remote explosive/landmine/IED,1
GBR,United Kingdom,2024,GBR.1_1,Protests,Peaceful protest,620
GBR,United Kingdom,2024,GBR.1_1,Protests,Protest with intervention,54
GBR,United Kingdom,2024,GBR.1_1,Riots,Mob violence,7
GBR,United Kingdom,2024,GBR.1_1,Riots,Violent demonstration,46
GBR,United Kingdom,2024,GBR.1_1,Violence against civilians,Attack,1
GBR,United Kingdom,2024,GBR.2_1,Protests,Peaceful protest,65
GBR,United Kingdom,2024,GBR.2_1,Riots,Mob violence,9
GBR,United Kingdom,2024,GBR.2_1,Riots,Violent demonstration,7
GBR,United Kingdom,2024,GBR.2_1,Violence against civilians,Attack,6
GBR,United Kingdom,2024,GBR.3_1,Protests,Peaceful protest,106
GBR,United Kingdom,2024,GBR.3_1,Protests,Protest with intervention,7
GBR,United Kingdom,2024,GBR.3_1,Riots,Violent demonstration,2
GBR,United Kingdom,2024,GBR.4_1,Protests,Peaceful protest,70
GBR,United Kingdom,2024,GBR.4_1,Protests,Protest with intervention,1
GBR,United Kingdom,2024,GBR.4_1,Riots,Violent demonstration,1
GBR,United Kingdom,2025,GBR.1_1,Protests,Peaceful protest,530
GBR,United Kingdom,2025,GBR.1_1,Protests,Protest with intervention,53
GBR,United Kingdom,2025,GBR.1_1,Riots,Violent demonstration,19
GBR,United Kingdom,2025,GBR.1_1,Violence against civilians,Attack,2
GBR,United Kingdom,2025,GBR.2_1,Protests,Peaceful protest,94
GBR,United Kingdom,2025,GBR.2_1,Protests,Protest with intervention,4
GBR,United Kingdom,2025,GBR.2_1,Riots,Mob violence,5
GBR,United Kingdom,2025,GBR.2_1,Riots,Violent demonstration,12
GBR,United Kingdom,2025,GBR.2_1,Violence against civilians,Attack,4
GBR,United Kingdom,2025,GBR.3_1,Protests,Peaceful protest,120
GBR,United Kingdom,2025,GBR.3_1,Protests,Protest with intervention,8
GBR,United Kingdom,2025,GBR.3_1,Riots,Violent demonstration,4
GBR,United Kingdom,2025,GBR.4_1,Protests,Excessive force against protesters,1
GBR,United Kingdom,2025,GBR.4_1,Protests,Peaceful protest,35
GBR,United Kingdom,2025,GBR.4_1,Protests,Protest with intervention,2
GEO,Georgia,2017,GEO.11_1,Protests,Peaceful protest,1
GEO,Georgia,2017,GEO.12_1,Protests,Peaceful protest,3
GEO,Georgia,2017,GEO.1_1,Protests,Peaceful protest,2
GEO,Georgia,2017,GEO.4_1,Protests,Peaceful protest,1
GEO,Georgia,2017,GEO.8_1,Protests,Peaceful protest,1
GEO,Georgia,2018,GEO.10_1,Protests,Peaceful protest,7
GEO,Georgia,2018,GEO.10_1,Riots,Mob violence,1
GEO,Georgia,2018,GEO.10_1,Violence against civilians,Attack,2
GEO,Georgia,2018,GEO.11_1,Protests,Peaceful protest,33
GEO,Georgia,2018,GEO.11_1,Protests,Protest with intervention,1
GEO,Georgia,2018,GEO.11_1,Riots,Mob violence,3
GEO,Georgia,2018,GEO.11_1,Riots,Violent demonstration,1
GEO,Georgia,2018,GEO.11_1,Violence against civilians,Abduction/forced disappearance,1
GEO,Georgia,2018,GEO.11_1,Violence against civilians,Attack,4
GEO,Georgia,2018,GEO.12_1,Protests,Peaceful protest,257
GEO,Georgia,2018,GEO.12_1,Protests,Protest with intervention,15
GEO,Georgia,2018,GEO.12_1,Riots,Mob violence,6
GEO,Georgia,2018,GEO.12_1,Riots,Violent demonstration,7
GEO,Georgia,2018,GEO.12_1,Violence against civilians,Attack,5
GEO,Georgia,2018,GEO.1_1,Protests,Peaceful protest,7
GEO,Georgia,2018,GEO.1_1,Protests,Protest with intervention,1
GEO,Georgia,2018,GEO.1_1,Violence against civilians,Abduction/forced disappearance,1
GEO,Georgia,2018,GEO.2_1,Protests,Peaceful protest,99
GEO,Georgia,2018,GEO.2_1,Protests,Protest with intervention,3
GEO,Georgia,2018,GEO.2_1,Riots,Violent demonstration,1
GEO,Georgia,2018,GEO.3_1,Protests,Peaceful protest,16
GEO,Georgia,2018,GEO.3_1,Riots,Mob violence,1
GEO,Georgia,2018,GEO.3_1,Riots,Violent demonstration,3
GEO,Georgia,2018,GEO.4_1,Protests,Peaceful protest,85
GEO,Georgia,2018,GEO.4_1,Riots,Mob violence,1
GEO,Georgia,2018,GEO.4_1,Violence against civilians,Attack,1
GEO,Georgia,2018,GEO.5_1,Protests,Peaceful protest,46
GEO,Georgia,2018,GEO.5_1,Protests,Protest with intervention,1
GEO,Georgia,2018,GEO.5_1,Riots,Mob violence,1
GEO,Georgia,2018,GEO.5_1,Riots,Violent demonstration,2
GEO,Georgia,2018,GEO.5_1,Violence against civilians,Attack,2
GEO,Georgia,2018,GEO.6_1,Protests,Peaceful protest,22
GEO,Georgia,2018,GEO.6_1,Riots,Mob violence,4
GEO,Georgia,2018,GEO.6_1,Riots,Violent demonstration,1
GEO,Georgia,2018,GEO.6_1,Violence against civilians,Attack,1
GEO,Georgia,2018,GEO.7_1,Protests,Peaceful protest,4
GEO,Georgia,2018,GEO.7_1,Riots,Mob violence,1
GEO,Georgia,2018,GEO.7_1,Riots,Violent demonstration,1
GEO,Georgia,2018,GEO.8_1,Protests,Peaceful protest,10
GEO,Georgia,2018,GEO.8_1,Violence against civilians,Attack,1
GEO,Georgia,2018,GEO.9_1,Explosions/Remote violence,Grenade,1
GEO,Georgia,2018,GEO.9_1,Protests,Peaceful protest,70
GEO,Georgia,2018,GEO.9_1,Protests,Protest with intervention,3
GEO,Georgia,2018,GEO.9_1,Riots,Mob violence,2
GEO,Georgia,2018,GEO.9_1,Riots,Violent demonstration,2
GEO,Georgia,2018,GEO.9_1,Violence against civilians,Attack,2
GEO,Georgia,2019,GEO.10_1,Protests,Peaceful protest,3
GEO,Georgia,2019,GEO.11_1,Battles,Armed clash,2
GEO,Georgia,2019,GEO.11_1,Protests,Peaceful protest,28
GEO,Georgia,2019,GEO.11_1,Protests,Protest with intervention,2
GEO,Georgia,2019,GEO.11_1,Riots,Violent demonstration,1
GEO,Georgia,2019,GEO.11_1,Violence against civilians,Attack,2
GEO,Georgia,2019,GEO.12_1,Protests,Peaceful protest,385
GEO,Georgia,2019,GEO.12_1,Protests,Protest with intervention,20
GEO,Georgia,2019,GEO.12_1,Riots,Mob violence,4
GEO,Georgia,2019,GEO.12_1,Riots,Violent demonstration,8
GEO,Georgia,2019,GEO.12_1,Violence against civilians,Attack,2
GEO,Georgia,2019,GEO.1_1,Protests,Peaceful protest,14
GEO,Georgia,2019,GEO.1_1,Violence against civilians,Attack,3
GEO,Georgia,2019,GEO.2_1,Protests,Peaceful protest,103
GEO,Georgia,2019,GEO.2_1,Protests,Protest with intervention,6
GEO,Georgia,2019,GEO.2_1,Riots,Mob violence,1
GEO,Georgia,2019,GEO.2_1,Riots,Violent demonstration,3
GEO,Georgia,2019,GEO.3_1,Protests,Peaceful protest,20
GEO,Georgia,2019,GEO.3_1,Protests,Protest with intervention,3
GEO,Georgia,2019,GEO.3_1,Riots,Violent demonstration,1
GEO,Georgia,2019,GEO.4_1,Protests,Peaceful protest,94
GEO,Georgia,2019,GEO.4_1,Protests,Protest with intervention,5
GEO,Georgia,2019,GEO.4_1,Riots,Mob violence,2
